Device	IP Address	MAC Address	Interface
sfh-core-c4k-1	10.111.170.57	0007.4d29.c6bd	Vlan252
sfh-core-c4k-2	10.111.170.57	0007.4d29.c6bd	Vlan252
sfh-core-c4k-1	10.111.170.58	000e.7fe8.833e	Vlan252
sfh-core-c4k-2	10.111.170.58	000e.7fe8.833e	Vlan252
sfh-core-c4k-1	10.111.170.59	009c.0202.9839	Vlan252
sfh-core-c4k-2	10.111.170.59	009c.0202.9839	Vlan252
sfh-core-c4k-1	10.111.170.6	009c.0207.80c1	Vlan252
sfh-core-c4k-2	10.111.170.6	009c.0207.80c1	Vlan252
sfh-core-c4k-1	10.111.170.60	80c1.6e96.11c7	Vlan252
sfh-core-c4k-2	10.111.170.60	80c1.6e96.11c7	Vlan252
sfh-core-c4k-1	10.111.170.61	0007.4d57.35b5	Vlan252
sfh-core-c4k-2	10.111.170.61	0007.4d57.35b5	Vlan252
sfh-core-c4k-1	10.111.170.62	0007.4d5d.cc0f	Vlan252
sfh-core-c4k-2	10.111.170.62	0007.4d5d.cc0f	Vlan252
sfh-core-c4k-1	10.111.170.64	0007.4d2a.2b75	Vlan252
sfh-core-c4k-2	10.111.170.64	0007.4d2a.2b75	Vlan252
sfh-core-c4k-1	10.111.170.65	0001.e698.42bd	Vlan252
sfh-core-c4k-2	10.111.170.65	0001.e698.42bd	Vlan252
sfh-core-c4k-1	10.111.170.66	b4b5.2ff2.ea9a	Vlan252
sfh-core-c4k-2	10.111.170.66	b4b5.2ff2.ea9a	Vlan252
sfh-core-c4k-1	10.111.170.67	009c.0207.82df	Vlan252
sfh-core-c4k-2	10.111.170.67	009c.0207.82df	Vlan252
sfh-core-c4k-1	10.111.170.68	0007.4d56.8351	Vlan252
sfh-core-c4k-2	10.111.170.68	0007.4d56.8351	Vlan252
sfh-core-c4k-1	10.111.170.69	0007.4d5b.4c22	Vlan252
sfh-core-c4k-2	10.111.170.69	0007.4d5b.4c22	Vlan252
sfh-core-c4k-1	10.111.170.70	5838.791f.55c7	Vlan252
sfh-core-c4k-2	10.111.170.70	5838.791f.55c7	Vlan252
sfh-core-c4k-1	10.111.170.71	5838.791f.55d2	Vlan252
sfh-core-c4k-2	10.111.170.71	5838.791f.55d2	Vlan252
sfh-core-c4k-1	10.111.170.72	5838.7924.28bd	Vlan252
sfh-core-c4k-2	10.111.170.72	5838.7924.28bd	Vlan252
sfh-core-c4k-1	10.111.170.73	5838.791d.24b8	Vlan252
sfh-core-c4k-2	10.111.170.73	5838.791d.24b8	Vlan252
sfh-core-c4k-1	10.111.170.74	009c.0207.9b60	Vlan252
sfh-core-c4k-2	10.111.170.74	009c.0207.9b60	Vlan252
sfh-core-c4k-1	10.111.170.75	5838.791d.2148	Vlan252
sfh-core-c4k-2	10.111.170.75	5838.791d.2148	Vlan252
sfh-core-c4k-1	10.111.170.76	5838.791d.24c7	Vlan252
sfh-core-c4k-2	10.111.170.76	5838.791d.24c7	Vlan252
sfh-core-c4k-1	10.111.170.77	5838.791d.155c	Vlan252
sfh-core-c4k-2	10.111.170.77	5838.791d.155c	Vlan252
sfh-core-c4k-1	10.111.170.78	5838.791c.f7a1	Vlan252
sfh-core-c4k-2	10.111.170.78	5838.791c.f7a1	Vlan252
sfh-core-c4k-1	10.111.170.79	5838.791d.1565	Vlan252
sfh-core-c4k-2	10.111.170.79	5838.791d.1565	Vlan252
sfh-core-c4k-1	10.111.170.80	5838.791d.09ac	Vlan252
sfh-core-c4k-2	10.111.170.80	5838.791d.09ac	Vlan252
sfh-core-c4k-1	10.111.170.81	5838.791d.1512	Vlan252
sfh-core-c4k-2	10.111.170.81	5838.791d.1512	Vlan252
sfh-core-c4k-1	10.111.170.82	5838.791f.48d1	Vlan252
sfh-core-c4k-2	10.111.170.82	5838.791f.48d1	Vlan252
sfh-core-c4k-1	10.111.170.83	5838.791d.1502	Vlan252
sfh-core-c4k-2	10.111.170.83	5838.791d.1502	Vlan252
sfh-core-c4k-1	10.111.170.84	80c1.6e90.2469	Vlan252
sfh-core-c4k-2	10.111.170.84	80c1.6e90.2469	Vlan252
sfh-core-c4k-1	10.111.170.85	0007.4d5b.4942	Vlan252
sfh-core-c4k-2	10.111.170.85	0007.4d5b.4942	Vlan252
sfh-core-c4k-1	10.111.170.86	5838.791d.24b1	Vlan252
sfh-core-c4k-2	10.111.170.86	5838.791d.24b1	Vlan252
sfh-core-c4k-1	10.111.170.87	009c.0207.9b76	Vlan252
sfh-core-c4k-2	10.111.170.87	009c.0207.9b76	Vlan252
sfh-core-c4k-1	10.111.170.88	009c.0207.9b5f	Vlan252
sfh-core-c4k-2	10.111.170.88	009c.0207.9b5f	Vlan252
sfh-core-c4k-1	10.111.170.89	009c.0207.9b6d	Vlan252
sfh-core-c4k-2	10.111.170.89	009c.0207.9b6d	Vlan252
sfh-core-c4k-1	10.111.170.90	009c.0207.9b7c	Vlan252
sfh-core-c4k-2	10.111.170.90	009c.0207.9b7c	Vlan252
sfh-core-c4k-1	10.111.170.91	009c.0207.9b83	Vlan252
sfh-core-c4k-2	10.111.170.91	009c.0207.9b83	Vlan252
sfh-core-c4k-1	10.111.170.92	009c.0207.be77	Vlan252
sfh-core-c4k-2	10.111.170.92	009c.0207.be77	Vlan252
sfh-core-c4k-1	10.111.170.93	009c.0207.9b5e	Vlan252
sfh-core-c4k-2	10.111.170.93	009c.0207.9b5e	Vlan252
sfh-core-c4k-1	10.111.170.94	009c.0207.9b2c	Vlan252
sfh-core-c4k-2	10.111.170.94	009c.0207.9b2c	Vlan252
sfh-core-c4k-1	10.111.170.95	80c1.6e94.04f5	Vlan252
sfh-core-c4k-2	10.111.170.95	80c1.6e94.04f5	Vlan252
sfh-core-c4k-1	10.111.170.96	24be.05ea.4327	Vlan252
sfh-core-c4k-2	10.111.170.96	24be.05ea.4327	Vlan252
sfh-core-c4k-1	10.111.170.98	0026.73c2.bc9e	Vlan252
sfh-core-c4k-2	10.111.170.98	0026.73c2.bc9e	Vlan252
sfh-core-c4k-1	10.111.170.99	80c1.6e90.f5b6	Vlan252
sfh-core-c4k-2	10.111.170.99	80c1.6e90.f5b6	Vlan252
sfh-core-c4k-1	10.111.171.1	3464.a96d.e5c8	Vlan252
sfh-core-c4k-2	10.111.171.1	3464.a96d.e5c8	Vlan252
sfh-core-c4k-1	10.111.171.10	80c1.6e90.2455	Vlan252
sfh-core-c4k-2	10.111.171.10	80c1.6e90.2455	Vlan252
sfh-core-c4k-1	10.111.171.100	b4b5.2ff2.e154	Vlan252
sfh-core-c4k-2	10.111.171.100	b4b5.2ff2.e154	Vlan252
sfh-core-c4k-1	10.111.171.101	80c1.6e90.44fc	Vlan252
sfh-core-c4k-2	10.111.171.101	80c1.6e90.44fc	Vlan252
sfh-core-c4k-1	10.111.171.103	ec9a.7430.b7a6	Vlan252
sfh-core-c4k-2	10.111.171.103	ec9a.7430.b7a6	Vlan252
sfh-core-c4k-1	10.111.171.104	ec9a.7430.b7fc	Vlan252
sfh-core-c4k-2	10.111.171.104	ec9a.7430.b7fc	Vlan252
sfh-core-c4k-1	10.111.171.105	f430.b9f4.050f	Vlan252
sfh-core-c4k-2	10.111.171.105	f430.b9f4.050f	Vlan252
sfh-core-c4k-1	10.111.171.106	80c1.6e97.d51d	Vlan252
sfh-core-c4k-2	10.111.171.106	80c1.6e97.d51d	Vlan252
sfh-core-c4k-1	10.111.171.107	5838.791d.213e	Vlan252
sfh-core-c4k-2	10.111.171.107	5838.791d.213e	Vlan252
sfh-core-c4k-1	10.111.171.108	80c1.6e97.d520	Vlan252
sfh-core-c4k-2	10.111.171.108	80c1.6e97.d520	Vlan252
sfh-core-c4k-1	10.111.171.109	80c1.6e95.67f7	Vlan252
sfh-core-c4k-2	10.111.171.109	80c1.6e95.67f7	Vlan252
sfh-core-c4k-1	10.111.171.11	0026.73fa.a915	Vlan252
sfh-core-c4k-2	10.111.171.11	0026.73fa.a915	Vlan252
sfh-core-c4k-1	10.111.171.110	80c1.6e90.542d	Vlan252
sfh-core-c4k-2	10.111.171.110	80c1.6e90.542d	Vlan252
sfh-core-c4k-1	10.111.171.111	5838.791c.642f	Vlan252
sfh-core-c4k-2	10.111.171.111	5838.791c.642f	Vlan252
sfh-core-c4k-1	10.111.171.112	80c1.6e90.44ed	Vlan252
sfh-core-c4k-2	10.111.171.112	80c1.6e90.44ed	Vlan252
sfh-core-c4k-1	10.111.171.113	e839.358e.4663	Vlan252
sfh-core-c4k-2	10.111.171.113	e839.358e.4663	Vlan252
sfh-core-c4k-1	10.111.171.114	082e.5fbc.ce9d	Vlan252
sfh-core-c4k-2	10.111.171.114	082e.5fbc.ce9d	Vlan252
sfh-core-c4k-1	10.111.171.12	80c1.6e94.74c3	Vlan252
sfh-core-c4k-2	10.111.171.12	80c1.6e94.74c3	Vlan252
sfh-core-c4k-1	10.111.171.120	24be.05ee.bf42	Vlan252
sfh-core-c4k-2	10.111.171.120	24be.05ee.bf42	Vlan252
sfh-core-c4k-1	10.111.171.121	2c44.fd05.0555	Vlan252
sfh-core-c4k-2	10.111.171.121	2c44.fd05.0555	Vlan252
sfh-core-c4k-1	10.111.171.122	ac16.2d3d.bdc8	Vlan252
sfh-core-c4k-2	10.111.171.122	ac16.2d3d.bdc8	Vlan252
sfh-core-c4k-1	10.111.171.123	0007.4d5d.c27f	Vlan252
sfh-core-c4k-2	10.111.171.123	0007.4d5d.c27f	Vlan252
sfh-core-c4k-1	10.111.171.124	e839.3591.f809	Vlan252
sfh-core-c4k-2	10.111.171.124	e839.3591.f809	Vlan252
sfh-core-c4k-1	10.111.171.125	80c1.6e92.5f40	Vlan252
sfh-core-c4k-2	10.111.171.125	80c1.6e92.5f40	Vlan252
sfh-core-c4k-1	10.111.171.126	80c1.6e90.4482	Vlan252
sfh-core-c4k-2	10.111.171.126	80c1.6e90.4482	Vlan252
sfh-core-c4k-1	10.111.171.127	5838.791d.150f	Vlan252
sfh-core-c4k-2	10.111.171.127	5838.791d.150f	Vlan252
sfh-core-c4k-1	10.111.171.128	5838.791d.2472	Vlan252
sfh-core-c4k-2	10.111.171.128	5838.791d.2472	Vlan252
sfh-core-c4k-1	10.111.171.129	24be.05ee.f274	Vlan252
sfh-core-c4k-2	10.111.171.129	24be.05ee.f274	Vlan252
sfh-core-c4k-1	10.111.171.13	5838.791d.9f1f	Vlan252
sfh-core-c4k-2	10.111.171.13	5838.791d.9f1f	Vlan252
sfh-core-c4k-1	10.111.171.131	0011.0ac8.7537	Vlan252
sfh-core-c4k-2	10.111.171.131	0011.0ac8.7537	Vlan252
sfh-core-c4k-1	10.111.171.136	009c.0207.a0ac	Vlan252
sfh-core-c4k-2	10.111.171.136	009c.0207.a0ac	Vlan252
sfh-core-c4k-1	10.111.171.137	6cc2.1724.6f4d	Vlan252
sfh-core-c4k-2	10.111.171.137	6cc2.1724.6f4d	Vlan252
sfh-core-c4k-1	10.111.171.14	009c.0207.a0a9	Vlan252
sfh-core-c4k-2	10.111.171.14	009c.0207.a0a9	Vlan252
sfh-core-c4k-1	10.111.171.140	5838.7912.e40a	Vlan252
sfh-core-c4k-2	10.111.171.140	5838.7912.e40a	Vlan252
sfh-core-c4k-1	10.111.171.141	5838.7913.1aff	Vlan252
sfh-core-c4k-2	10.111.171.141	5838.7913.1aff	Vlan252
sfh-core-c4k-1	10.111.171.142	5838.7914.6ec9	Vlan252
sfh-core-c4k-2	10.111.171.142	5838.7914.6ec9	Vlan252
sfh-core-c4k-1	10.111.171.143	80ce.625d.2dc7	Vlan252
sfh-core-c4k-2	10.111.171.143	80ce.625d.2dc7	Vlan252
sfh-core-c4k-1	10.111.171.144	5838.791d.987a	Vlan252
sfh-core-c4k-2	10.111.171.144	5838.791d.987a	Vlan252
sfh-core-c4k-1	10.111.171.145	5838.7922.0a79	Vlan252
sfh-core-c4k-2	10.111.171.145	5838.7922.0a79	Vlan252
sfh-core-c4k-1	10.111.171.146	c8d3.ffaa.9f61	Vlan252
sfh-core-c4k-2	10.111.171.146	c8d3.ffaa.9f61	Vlan252
sfh-core-c4k-1	10.111.171.15	0023.7d7f.7a73	Vlan252
sfh-core-c4k-2	10.111.171.15	0023.7d7f.7a73	Vlan252
sfh-core-c4k-1	10.111.171.16	009c.0207.70a5	Vlan252
sfh-core-c4k-2	10.111.171.16	009c.0207.70a5	Vlan252
sfh-core-c4k-1	10.111.171.17	5838.791d.1513	Vlan252
sfh-core-c4k-2	10.111.171.17	5838.791d.1513	Vlan252
sfh-core-c4k-1	10.111.171.18	5838.791d.09b7	Vlan252
sfh-core-c4k-2	10.111.171.18	5838.791d.09b7	Vlan252
sfh-core-c4k-1	10.111.171.19	f092.1c63.2bab	Vlan252
sfh-core-c4k-2	10.111.171.19	f092.1c63.2bab	Vlan252
sfh-core-c4k-1	10.111.171.2	80c1.6e91.1199	Vlan252
sfh-core-c4k-2	10.111.171.2	80c1.6e91.1199	Vlan252
sfh-core-c4k-1	10.111.171.20	5838.791f.55fe	Vlan252
sfh-core-c4k-2	10.111.171.20	5838.791f.55fe	Vlan252
sfh-core-c4k-1	10.111.171.21	001b.78e6.d7e3	Vlan252
sfh-core-c4k-2	10.111.171.21	001b.78e6.d7e3	Vlan252
sfh-core-c4k-1	10.111.171.22	80c1.6e90.4411	Vlan252
sfh-core-c4k-2	10.111.171.22	80c1.6e90.4411	Vlan252
sfh-core-c4k-1	10.111.171.23	ec9a.7430.c727	Vlan252
sfh-core-c4k-2	10.111.171.23	ec9a.7430.c727	Vlan252
sfh-core-c4k-1	10.111.171.26	0007.4d55.a9c0	Vlan252
sfh-core-c4k-2	10.111.171.26	0007.4d55.a9c0	Vlan252
sfh-core-c4k-1	10.111.171.28	80c1.6e90.541c	Vlan252
sfh-core-c4k-2	10.111.171.28	80c1.6e90.541c	Vlan252
sfh-core-c4k-1	10.111.171.29	80c1.6e90.348c	Vlan252
sfh-core-c4k-2	10.111.171.29	80c1.6e90.348c	Vlan252
sfh-core-c4k-1	10.111.171.3	5838.791c.2a5e	Vlan252
sfh-core-c4k-2	10.111.171.3	5838.791c.2a5e	Vlan252
sfh-core-c4k-1	10.111.171.30	80c1.6e94.e4c2	Vlan252
sfh-core-c4k-2	10.111.171.30	80c1.6e94.e4c2	Vlan252
sfh-core-c4k-1	10.111.171.31	80c1.6e90.449c	Vlan252
sfh-core-c4k-2	10.111.171.31	80c1.6e90.449c	Vlan252
sfh-core-c4k-1	10.111.171.33	5838.7924.0cc2	Vlan252
sfh-core-c4k-2	10.111.171.33	5838.7924.0cc2	Vlan252
sfh-core-c4k-1	10.111.171.34	ac16.2d3d.95db	Vlan252
sfh-core-c4k-2	10.111.171.34	ac16.2d3d.95db	Vlan252
sfh-core-c4k-1	10.111.171.37	80c1.6e90.4424	Vlan252
sfh-core-c4k-2	10.111.171.37	80c1.6e90.4424	Vlan252
sfh-core-c4k-1	10.111.171.38	5838.791d.1ce2	Vlan252
sfh-core-c4k-2	10.111.171.38	5838.791d.1ce2	Vlan252
sfh-core-c4k-1	10.111.171.39	80c1.6e92.ef35	Vlan252
sfh-core-c4k-2	10.111.171.39	80c1.6e92.ef35	Vlan252
sfh-core-c4k-1	10.111.171.4	80c1.6e94.145d	Vlan252
sfh-core-c4k-2	10.111.171.4	80c1.6e94.145d	Vlan252
sfh-core-c4k-1	10.111.171.41	80c1.6e90.44df	Vlan252
sfh-core-c4k-2	10.111.171.41	80c1.6e90.44df	Vlan252
sfh-core-c4k-1	10.111.171.42	80c1.6e95.53cf	Vlan252
sfh-core-c4k-2	10.111.171.42	80c1.6e95.53cf	Vlan252
sfh-core-c4k-1	10.111.171.43	ec9a.7430.f7b2	Vlan252
sfh-core-c4k-2	10.111.171.43	ec9a.7430.f7b2	Vlan252
sfh-core-c4k-1	10.111.171.44	80c1.6e90.4405	Vlan252
sfh-core-c4k-2	10.111.171.44	80c1.6e90.4405	Vlan252
sfh-core-c4k-1	10.111.171.46	e839.358f.6ae5	Vlan252
sfh-core-c4k-2	10.111.171.46	e839.358f.6ae5	Vlan252
sfh-core-c4k-1	10.111.171.47	80c1.6e90.542a	Vlan252
sfh-core-c4k-2	10.111.171.47	80c1.6e90.542a	Vlan252
sfh-core-c4k-1	10.111.171.48	80c1.6e92.54f0	Vlan252
sfh-core-c4k-2	10.111.171.48	80c1.6e92.54f0	Vlan252
sfh-core-c4k-1	10.111.171.49	5838.7925.2cde	Vlan252
sfh-core-c4k-2	10.111.171.49	5838.7925.2cde	Vlan252
sfh-core-c4k-1	10.111.171.51	009c.0207.80c5	Vlan252
sfh-core-c4k-2	10.111.171.51	009c.0207.80c5	Vlan252
sfh-core-c4k-1	10.111.171.52	80c1.6e92.6f4d	Vlan252
sfh-core-c4k-2	10.111.171.52	80c1.6e92.6f4d	Vlan252
sfh-core-c4k-1	10.111.171.53	80c1.6e95.53cd	Vlan252
sfh-core-c4k-2	10.111.171.53	80c1.6e95.53cd	Vlan252
sfh-core-c4k-1	10.111.171.54	009c.0206.df22	Vlan252
sfh-core-c4k-2	10.111.171.54	009c.0206.df22	Vlan252
sfh-core-c4k-1	10.111.171.55	5838.791f.9683	Vlan252
sfh-core-c4k-2	10.111.171.55	5838.791f.9683	Vlan252
sfh-core-c4k-1	10.111.171.57	009c.0206.df15	Vlan252
sfh-core-c4k-2	10.111.171.57	009c.0206.df15	Vlan252
sfh-core-c4k-1	10.111.171.58	80ce.625f.304e	Vlan252
sfh-core-c4k-2	10.111.171.58	80ce.625f.304e	Vlan252
sfh-core-c4k-1	10.111.171.59	80c1.6e95.6766	Vlan252
sfh-core-c4k-2	10.111.171.59	80c1.6e95.6766	Vlan252
sfh-core-c4k-1	10.111.171.6	5838.7932.404e	Vlan252
sfh-core-c4k-2	10.111.171.6	5838.7932.404e	Vlan252
sfh-core-c4k-1	10.111.171.61	0007.4d66.1ad7	Vlan252
sfh-core-c4k-2	10.111.171.61	0007.4d66.1ad7	Vlan252
sfh-core-c4k-1	10.111.171.62	0007.4d29.c81b	Vlan252
sfh-core-c4k-2	10.111.171.62	0007.4d29.c81b	Vlan252
sfh-core-c4k-1	10.111.171.63	0001.e69b.670d	Vlan252
sfh-core-c4k-2	10.111.171.63	0001.e69b.670d	Vlan252
sfh-core-c4k-1	10.111.171.64	0001.e6ad.5eb1	Vlan252
sfh-core-c4k-2	10.111.171.64	0001.e6ad.5eb1	Vlan252
sfh-core-c4k-1	10.111.171.65	0007.4d56.8365	Vlan252
sfh-core-c4k-2	10.111.171.65	0007.4d56.8365	Vlan252
sfh-core-c4k-1	10.111.171.66	0007.4d5f.02fb	Vlan252
sfh-core-c4k-2	10.111.171.66	0007.4d5f.02fb	Vlan252
sfh-core-c4k-1	10.111.171.67	0007.4d66.1ab3	Vlan252
sfh-core-c4k-2	10.111.171.67	0007.4d66.1ab3	Vlan252
sfh-core-c4k-1	10.111.171.68	0007.4d2a.db5c	Vlan252
sfh-core-c4k-2	10.111.171.68	0007.4d2a.db5c	Vlan252
sfh-core-c4k-1	10.111.171.69	0007.4d38.a1a4	Vlan252
sfh-core-c4k-2	10.111.171.69	0007.4d38.a1a4	Vlan252
sfh-core-c4k-1	10.111.171.7	009c.0202.98e7	Vlan252
sfh-core-c4k-2	10.111.171.7	009c.0202.98e7	Vlan252
sfh-core-c4k-1	10.111.171.70	5838.791d.2146	Vlan252
sfh-core-c4k-2	10.111.171.70	5838.791d.2146	Vlan252
sfh-core-c4k-1	10.111.171.71	ec9a.7430.c71a	Vlan252
sfh-core-c4k-2	10.111.171.71	ec9a.7430.c71a	Vlan252
sfh-core-c4k-1	10.111.171.72	c8d3.ffaa.6f19	Vlan252
sfh-core-c4k-2	10.111.171.72	c8d3.ffaa.6f19	Vlan252
sfh-core-c4k-1	10.111.171.73	80c1.6e90.4486	Vlan252
sfh-core-c4k-2	10.111.171.73	80c1.6e90.4486	Vlan252
sfh-core-c4k-1	10.111.171.74	5838.7929.96cd	Vlan252
sfh-core-c4k-2	10.111.171.74	5838.7929.96cd	Vlan252
sfh-core-c4k-1	10.111.171.75	3cd9.2ba3.4665	Vlan252
sfh-core-c4k-2	10.111.171.75	3cd9.2ba3.4665	Vlan252
sfh-core-c4k-1	10.111.171.76	ec9a.7430.b7ba	Vlan252
sfh-core-c4k-2	10.111.171.76	ec9a.7430.b7ba	Vlan252
sfh-core-c4k-1	10.111.171.77	ac16.2d3d.cd52	Vlan252
sfh-core-c4k-2	10.111.171.77	ac16.2d3d.cd52	Vlan252
sfh-core-c4k-1	10.111.171.78	80c1.6e97.f517	Vlan252
sfh-core-c4k-2	10.111.171.78	80c1.6e97.f517	Vlan252
sfh-core-c4k-1	10.111.171.79	ac16.2d3d.a546	Vlan252
sfh-core-c4k-2	10.111.171.79	ac16.2d3d.a546	Vlan252
sfh-core-c4k-1	10.111.171.8	ec9a.7430.b7b9	Vlan252
sfh-core-c4k-2	10.111.171.8	ec9a.7430.b7b9	Vlan252
sfh-core-c4k-1	10.111.171.80	009c.0207.9025	Vlan252
sfh-core-c4k-2	10.111.171.80	009c.0207.9025	Vlan252
sfh-core-c4k-1	10.111.171.81	3cd9.2ba3.5637	Vlan252
sfh-core-c4k-2	10.111.171.81	3cd9.2ba3.5637	Vlan252
sfh-core-c4k-1	10.111.171.82	ac16.2d3d.cd18	Vlan252
sfh-core-c4k-2	10.111.171.82	ac16.2d3d.cd18	Vlan252
sfh-core-c4k-1	10.111.171.83	009c.0207.70fb	Vlan252
sfh-core-c4k-2	10.111.171.83	009c.0207.70fb	Vlan252
sfh-core-c4k-1	10.111.171.84	80c1.6e90.2463	Vlan252
sfh-core-c4k-2	10.111.171.84	80c1.6e90.2463	Vlan252
sfh-core-c4k-1	10.111.171.85	009c.0207.70ff	Vlan252
sfh-core-c4k-2	10.111.171.85	009c.0207.70ff	Vlan252
sfh-core-c4k-1	10.111.171.86	80c1.6e90.4483	Vlan252
sfh-core-c4k-2	10.111.171.86	80c1.6e90.4483	Vlan252
sfh-core-c4k-1	10.111.171.87	009c.0206.ef97	Vlan252
sfh-core-c4k-2	10.111.171.87	009c.0206.ef97	Vlan252
sfh-core-c4k-1	10.111.171.88	80c1.6e90.246c	Vlan252
sfh-core-c4k-2	10.111.171.88	80c1.6e90.246c	Vlan252
sfh-core-c4k-1	10.111.171.89	80c1.6e92.54ed	Vlan252
sfh-core-c4k-2	10.111.171.89	80c1.6e92.54ed	Vlan252
sfh-core-c4k-1	10.111.171.9	5838.791d.1552	Vlan252
sfh-core-c4k-2	10.111.171.9	5838.791d.1552	Vlan252
sfh-core-c4k-1	10.111.171.90	80c1.6e90.447d	Vlan252
sfh-core-c4k-2	10.111.171.90	80c1.6e90.447d	Vlan252
sfh-core-c4k-1	10.111.171.91	5838.791f.48dd	Vlan252
sfh-core-c4k-2	10.111.171.91	5838.791f.48dd	Vlan252
sfh-core-c4k-1	10.111.171.92	5838.791d.1cda	Vlan252
sfh-core-c4k-2	10.111.171.92	5838.791d.1cda	Vlan252
sfh-core-c4k-1	10.111.171.94	80c1.6e96.3c7b	Vlan252
sfh-core-c4k-2	10.111.171.94	80c1.6e96.3c7b	Vlan252
sfh-core-c4k-1	10.111.171.95	5838.7921.0697	Vlan252
sfh-core-c4k-2	10.111.171.95	5838.7921.0697	Vlan252
sfh-core-c4k-1	10.111.171.96	80c1.6e95.6769	Vlan252
sfh-core-c4k-2	10.111.171.96	80c1.6e95.6769	Vlan252
sfh-core-c4k-1	10.111.171.97	009c.0207.a0bb	Vlan252
sfh-core-c4k-2	10.111.171.97	009c.0207.a0bb	Vlan252
sfh-core-c4k-1	10.111.171.98	80c1.6e90.2466	Vlan252
sfh-core-c4k-2	10.111.171.98	80c1.6e90.2466	Vlan252
sfh-core-c4k-1	10.111.171.99	ec9a.7430.b7db	Vlan252
sfh-core-c4k-2	10.111.171.99	ec9a.7430.b7db	Vlan252
sfh-core-c4k-1	10.111.172.1	0000.0c9f.f064	Vlan100
sfh-core-c4k-1	10.111.172.10	2037.06c9.ea41	Vlan100
sfh-core-c4k-1	10.111.172.100	189c.5d8a.4141	Vlan100
sfh-core-c4k-2	10.111.172.100	189c.5d8a.4141	Vlan100
sfh-core-c4k-1	10.111.172.101	84b5.1784.88c1	Vlan100
sfh-core-c4k-1	10.111.172.102	0c11.6725.f841	Vlan100
sfh-core-c4k-1	10.111.172.103	188b.4562.56c1	Vlan100
sfh-core-c4k-1	10.111.172.104	0c11.6760.0dc1	Vlan100
sfh-core-c4k-1	10.111.172.106	0002.9908.515f	Vlan100
sfh-core-c4k-2	10.111.172.106	0002.9908.515f	Vlan100
sfh-core-c4k-1	10.111.172.107	bc16.f5e8.57c2	Vlan100
sfh-core-c4k-2	10.111.172.107	bc16.f5e8.57c2	Vlan100
sfh-core-c4k-1	10.111.172.11	2037.06c9.e3c1	Vlan100
sfh-core-c4k-1	10.111.172.110	0040.9d43.3597	Vlan100
sfh-core-c4k-2	10.111.172.110	0040.9d43.3597	Vlan100
sfh-core-c4k-1	10.111.172.111	00a0.9c01.34dc	Vlan100
sfh-core-c4k-2	10.111.172.111	00a0.9c01.34dc	Vlan100
sfh-core-c4k-1	10.111.172.112	00a0.9c01.6786	Vlan100
sfh-core-c4k-2	10.111.172.112	00a0.9c01.6786	Vlan100
sfh-core-c4k-1	10.111.172.117	00e1.6d6d.cc41	Vlan100
sfh-core-c4k-1	10.111.172.118	2834.a239.1041	Vlan100
sfh-core-c4k-2	10.111.172.118	2834.a239.1041	Vlan100
sfh-core-c4k-1	10.111.172.12	2037.06c9.ecc1	Vlan100
sfh-core-c4k-1	10.111.172.120	2829.8603.3cbc	Vlan100
sfh-core-c4k-2	10.111.172.120	2829.8603.3cbc	Vlan100
sfh-core-c4k-1	10.111.172.121	2829.8603.3cda	Vlan100
sfh-core-c4k-2	10.111.172.121	2829.8603.3cda	Vlan100
sfh-core-c4k-1	10.111.172.122	00c0.b7f1.8f01	Vlan100
sfh-core-c4k-2	10.111.172.122	00c0.b7f1.8f01	Vlan100
sfh-core-c4k-1	10.111.172.123	2829.8603.09a0	Vlan100
sfh-core-c4k-2	10.111.172.123	2829.8603.09a0	Vlan100
sfh-core-c4k-1	10.111.172.124	00c0.b7f0.1b0e	Vlan100
sfh-core-c4k-2	10.111.172.124	00c0.b7f0.1b0e	Vlan100
sfh-core-c4k-1	10.111.172.125	2829.8603.099c	Vlan100
sfh-core-c4k-2	10.111.172.125	2829.8603.099c	Vlan100
sfh-core-c4k-1	10.111.172.126	00c0.b7b2.a827	Vlan100
sfh-core-c4k-2	10.111.172.126	00c0.b7b2.a827	Vlan100
sfh-core-c4k-1	10.111.172.127	00c0.b7b2.a828	Vlan100
sfh-core-c4k-2	10.111.172.127	00c0.b7b2.a828	Vlan100
sfh-core-c4k-1	10.111.172.128	2829.8603.07dc	Vlan100
sfh-core-c4k-2	10.111.172.128	2829.8603.07dc	Vlan100
sfh-core-c4k-1	10.111.172.129	2829.8603.3ce8	Vlan100
sfh-core-c4k-2	10.111.172.129	2829.8603.3ce8	Vlan100
sfh-core-c4k-1	10.111.172.13	2037.06af.2841	Vlan100
sfh-core-c4k-1	10.111.172.130	2829.8603.3cde	Vlan100
sfh-core-c4k-2	10.111.172.130	2829.8603.3cde	Vlan100
sfh-core-c4k-1	10.111.172.131	00c0.b785.bd6f	Vlan100
sfh-core-c4k-2	10.111.172.131	00c0.b785.bd6f	Vlan100
sfh-core-c4k-1	10.111.172.132	2829.8603.09a7	Vlan100
sfh-core-c4k-2	10.111.172.132	2829.8603.09a7	Vlan100
sfh-core-c4k-1	10.111.172.133	00c0.b7b4.33e1	Vlan100
sfh-core-c4k-2	10.111.172.133	00c0.b7b4.33e1	Vlan100
sfh-core-c4k-1	10.111.172.134	00c0.b7c8.ba9e	Vlan100
